movieId,title,tag_list,tag_counts
3550,The Hunger,"['atmospheric', 'goth', 'david bowie', 'susan sarandon', 'bauhaus!', 'sexy', 'catherine deneuve', 'vampire', 'erotic', 'stylized', 'strong female lead', 'nudity (topless - notable)', 'visually appealing', 'ominous', 'aging', 'loneliness', 'dark', 'gory', 'imortality', 'mortality']","[8, 7, 7, 6, 6, 5, 5, 4, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1]"
159779,A Midsummer Night's Dream,['shakespeare'],[1]
129751,The Beehive,"['brothel', 'novel', 'post war']","[1, 1, 1]"
212429,Coffin Baby,[],[]
272857,Passing Summer,[],[]
126162,"Le printemps, l'automne et l'amour",[],[]
114642,Beyond the Rockies,"['cattle', 'rancher', 'roundup', 'trap']","[1, 1, 1, 1]"
273133,Hustle,"['basketball', 'adam sandler', 'nba', 'sports', 'drama', 'great acting', 'stereotypical', 'risk', 'sacrifice', 'unrealistic plot', 'father - child relationship', 'motivational', 'better than expected', 'chasing a dream', 'desire', 'entertaining', 'father daughter relationship', 'goal', 'hard work', 'hustle']","[11, 7, 7, 7, 5, 5, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
152605,Drei Männer im Schnee,"['competition', 'hotel', 'millionaire', 'winter', 'comedy romance', 'easy to watch', 'easy viewing']","[1, 1, 1, 1, 1, 1, 1]"
263485,8-Bit Christmas,"['video games', '80s nostalgia', 'family', 'nintendo', 'christmas', '1980s', 'nostalgia', 'hokey', 'sappy', 'soppiness', 'soppy', '80s', 'children', 'comedy', 'friends', 'over the top', 'school', 'christmas movie', 'christmas present', 'father-daughter relationship']","[5, 4, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
160352,Dark Moon Rising,"['animal species', 'bad acting', 'bad cgi', 'low budget', 're-born', 'shapeshifting', 'small town', 'werewolf']","[1, 1, 1, 1, 1, 1, 1, 1]"
74271,Space Pirate Captain Harlock: Arcadia of My Youth (Waga seishun no Arcadia),"['anime', 'pirates', 'space', 'based on manga', 'pirate', 'witch', 'world war ii']","[2, 1, 1, 1, 1, 1, 1]"
241460,Samjin Company English Class,[],[]
58439,Downhill Racer,"['character drama', 'gene hackman', 'rivalry', 'robert redford', 'team conflict', 'underrated', '1960s', 'ambition', 'arrogance', 'austria', 'based on novel', 'breakfast in bed', 'coach', 'criterion', 'downhill racer', 'gift', 'gloves', 'hairy chest', 'hospital', 'independent film']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
146146,Arjun,[],[]
135887,Minions,"['comedy', 'minions', 'animated', 'funny', 'slapstick', 'animation', 'crime', 'prequel', 'banana', 'adventure', 'cute', 'kids and family', 'hilarious', 'pixar', '2015', 'bob', 'crown', 'kids', 'boring', 'family']","[16, 16, 14, 13, 12, 11, 7, 7, 6, 5, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2]"
152332,Hungry,[],[]
200176,Festival,[],[]
216897,Sex and the Matrix,[],[]
202827,Valentine,[],[]
152545,The Commune,"['magnolia pictures', ""70's"", 'denmark', 'group dynamics']","[1, 1, 1, 1]"
227793,The Wrong Tutor,[],[]
275681,Detention,[],[]
126283,Maid of Salem,"['burned at the stake', 'puritan', 'tragic love', 'witch hunt']","[1, 1, 1, 1]"
176637,Dead Bodies,['magnolia pictures'],[1]
151583,The Face Reader,"['coup', 'period drama', 'political instability', 'political unrest', 'joseon']","[1, 1, 1, 1, 1]"
8378,"Doctor, The","['doctor', 'hospital', 'surgery', 'woman director', 'clv']","[1, 1, 1, 1, 1]"
182825,All the Money in the World,"['based on true story', 'kidnapping', 'rich people problems', '1970s', 'rome', 'ridley scott', 'billionaire', 'mafia', 'michelle williams', 'ransom', 'worship of money', 'charlie plummer', 'christopher plummer', 'mark wahlberg', 'greed', 'heartlessness', 'scenic', 'southern italy', ""'ndràngheta"", 'avarice']","[17, 9, 8, 7, 7, 5, 5, 5, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1]"
176875,"Daniel, the Wizard","['assassination', 'concert', 'groupie', 'magic']","[1, 1, 1, 1]"
181569,High Desert Kill,[],[]
172319,Large,"['inheritance', 'work']","[1, 1]"
146774,Till Marriage Do Us Part,[],[]
188569,Elizabeth at 90: A Family Tribute,[],[]
72953,Less of Sugar (Cheeni Kum),"['bollywood', 'hindi', 'indian']","[1, 1, 1]"
163821,Footsteps in the Dark,"['amateur detective', 'double life', 'burlesque dancer', 'dentist', 'murder investigation', 'bd-r']","[2, 2, 1, 1, 1, 1]"
169750,Stake Land II: The Stakelander,"['post apocalyptic', 'post-apocalyptic', 'road movie', 'sequel', 'vampire', 'vampire hunter']","[1, 1, 1, 1, 1, 1]"
7183,There's a Girl in My Soup,"['nudity (topless)', 'celebrity', 'chef', 'france', 'london england', 'love', 'sex', 'dvd-ram']","[1, 1, 1, 1, 1, 1, 1, 1]"
183615,Boys Like Us,[],[]
32126,April Captains (Capitães de Abril),"['dictatorship', 'history', 'military coup', 'portugal', 'socialism', 'war', 'woman director']","[1, 1, 1, 1, 1, 1, 1]"
131472,In Darkness We Fall,[],[]
174045,Goon: Last of the Enforcers,"['comeback', 'fighting', 'hockey', 'injury', 'team', 'ice hockey']","[1, 1, 1, 1, 1, 1]"
204292,Aaliyah: The Princess of R&B,['biopic'],[1]
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai),"['afterlife', 'comedy', 'ghost', 'haunting', 'hong-kong', 'paranormal', 'possession', 'romance', 'widow', 'hong kong']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
234550,Knuckledust,[],[]
142782,Vanessa: Her Love Story,"['baron', 'british officer']","[1, 1]"
81949,"Romantics, The","['elijah wood', 'anna paquin', 'cheating', 'romantic literature', 'wedding', 'woman director', 'adultery', 'friendship', 'romance']","[3, 2, 1, 1, 1, 1, 1, 1, 1]"
255171,Mega Hammerhead,[],[]
220118,Beautiful Accident,[],[]
189345,The Doctor From India,[],[]
161103,I Was a Teenage Frankenstein,"['alligator', 'frankenstein', ""frankenstein's monster"", 'laboratory', 'mad doctor', 'murder', 'selective coloring', 'teenager']","[1, 1, 1, 1, 1, 1, 1, 1]"
207852,Sperm Whale,[],[]
130728,Going Steady,"['beach', 'israel', 'prom', 'sex', 'smoking', 'suburb', 'teenager']","[1, 1, 1, 1, 1, 1, 1]"
189209,The Guest House,[],[]
89910,"Housewarming (Travaux, on sait quand ça commence...)",['woman director'],[1]
152334,Shark Swarm,"['shark', 'sharks']","[1, 1]"
104736,Closed Circuit,"['espionage', 'conspiracy', 'london', 'terrorism', 'courtroom', 'lawyer', 'british', 'eric bana', 'jim broadbent', 'rebecca hall', 'bombing', 'ex-lover', 'terrorist', 'hopeless', 'hopelessness', 'r: brief violence', 'court', 'lawsuit', 'mi6']","[4, 3, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
214348,Kickboxer's Tears,[],[]
210995,Jesus the Revolutionary,[],[]
189615,Truck Farm,[],[]
144796,Wings of the Hawk,"['gringo', 'miner', 'rescue']","[1, 1, 1]"
139108,Elway To Marino,"['american football', '30 for 30']","[1, 1]"
275211,Adieu Bohème,[],[]
124765,"Mysterious Island, The",[],[]
287511,Like Me,[],[]
185361,Amazons and Gladiators,"['amazon', 'combat', 'female warrior', 'gladiator', 'roman empire', 'sword fight']","[1, 1, 1, 1, 1, 1]"
286801,Peter Pan & Wendy,"['bad acting', 'diversity', 'pandering', 'unnecessary remake']","[1, 1, 1, 1]"
125896,A Blade in the Dark,"['composer', 'giallo', 'gore', 'killer', 'murder', 'bag', 'ball', 'bare breasts', 'bathroom', 'beaten to death', 'beating', 'bedroom', 'black pantyhose', 'blade', 'bleeding', 'blonde', 'blood', 'blouse', 'book', 'boss']","[2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
237372,Coming 2 America,"['disappointing sequel', 'fictional country', 'sequel', '80s nostalgia', 'be yourself', 'africa', 'royalty', 'digit in title', 'heir to the throne', 'prince', 'comedy', 'disappointing', 'drags on', 'funny moments', 'not funny', 'tivo21', 'african american', 'african american protagonist', 'code switching', 'intentionally misspelled title']","[5, 5, 5, 3, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
236735,Fine China,[],[]
273101,The Demons of Ludlow,[],[]
223294,Mango Yellow,[],[]
262435,Lion,[],[]
106594,Red Flag,[],[]
121275,Highway to Hell,"['car chase', 'road movie', 'satan', 'b movie', 'cop', 'devil', 'hell', 'road', 'tongue in cheek']","[2, 2, 2, 1, 1, 1, 1, 1, 1]"
6159,All the Real Girls,"['small town', 'zooey deschanel', 'boring', 'want to see again', 'adolescence', 'best friend', 'independent film', 'southern usa', 'virgin', 'to see', 'bad acting', 'coming of age', 'slow']","[5, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
168096,The Rider Named Death,[],[]
120629,The Dark Matter of Love,"['adopted child', 'experiment', 'love', 'science', 'woman director']","[1, 1, 1, 1, 1]"
143521,Pennies from Heaven,[],[]
289501,Ragazzi della notte,[],[]
242390,The Treasure Seekers,[],[]
132975,Garrison Keillor: The Man on the Radio in the Red Shoes,[],[]
161976,The Mobfathers,"['political satire', 'triad']","[1, 1]"
112290,Boyhood,"['realism', 'growing up', '12 years in the making', 'quietly beautiful', 'ethan hawke', 'richard linklater', 'life', 'ambitious', 'coming of age', 'overrated', 'partricia arquette', 'great dialogue', 'childhood', 'pseudo-intelligent', 'no plot', 'episodic', 'family', 'original', 'oscar nominee: best picture', 'child']","[56, 30, 25, 24, 20, 19, 18, 15, 15, 13, 12, 12, 11, 10, 10, 9, 6, 6, 5, 5]"
93782,Paan Singh Tomar,"['army', 'athlete', 'rebel', 'sport', 'bollywood', 'inspired', 'irrfan']","[1, 1, 1, 1, 1, 1, 1]"
94419,3rd World Hero (Bayaning Third World),"['film in film', 'philippines', 'pinoy']","[1, 1, 1]"
276885,The Roundup,[],[]
112644,"Child in the Crowd, A (Un enfant dans la foule)","['gay', 'homosexuality', 'lgbt teen', 'pedophilia']","[1, 1, 1, 1]"
222619,Tribal Get Out Alive,[],[]
32862,With Six You Get Eggroll,"['conflict', 'family', 'romantic comedy', 'widow', 'bd-r', '1960s', 'divorce']","[1, 1, 1, 1, 1, 1, 1]"
204716,Miss in Her Teens,[],[]
53143,Fay Grim,"['awkward angles', 'cia', 'fugitive', 'magnolia pictures']","[1, 1, 1, 1]"
281918,The Eight Mountains,"['father-son relationship', 'friendship between men']","[1, 1]"
218135,Real Murders: An Aurora Teagarden Mystery,[],[]
116698,Dead Men Tell,['charlie chan'],[1]
27326,Devdas,"['aishwarya rai', 'sanjay leela bhansali', 'alcoholism', 'based on a novel', 'based on novel or book', 'bollywood', 'great cinematography', 'india', 'acting', 'based on a book', 'shahrukh khan', 'story', 'bad ending', 'tear jerker', 'brothel', 'caste system', 'childhood sweethearts', 'choreography', 'class themes', 'disapproving father']","[2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
183577,Bugs Bunny Nips the Nips,[],[]
196251,Laplace's Witch,[],[]
282281,Carrier,[],[]
188189,Sorry to Bother You,"['social commentary', 'satire', 'anti-capitalist', 'weird', 'surreal', 'absurdist', 'anticapitalist', 'alternate reality', 'plot twist', 'racism', 'stupid plot', 'stylized', 'sci-fi', 'black producer', 'black writer', 'unique', 'class conflict', 'awkward', 'modern art', 'over the top']","[43, 43, 38, 28, 25, 24, 19, 18, 14, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6]"
87702,Every Night Dreams (Each Night I Dream) (Yogoto no yume),"['bar', 'criterion', 'husband', 'silent film', 'single mother', 'son', 'tokyo japan', 'tokyo, japan']","[1, 1, 1, 1, 1, 1, 1, 1]"
128870,Yesterday,"['boring!', 'bulgaria', 'school drama']","[1, 1, 1]"
208615,Botinada: A Origem do Punk no Brasil,[],[]
91904,"House Built on Water, A (Khanei ruye ab)",[],[]
248158,Basement,[],[]
6911,"Jolson Story, The","['alfred e. green', 'larry parks', 'biography', 'classic', 'musical', '70mm', 'bd-r', 'spherical blow-up']","[1, 1, 1, 1, 1, 1, 1, 1]"
3548,Auntie Mame,"['1920s', 'queer', 'based on a book', 'based on play or musical', 'orphan', 'oscar nominee: best picture', 'classic', 'delights', 'bechdel test:pass', 'directorial debut', 'opening credits', 'based on novel or book', 'children', 'cult classic', 'eccentric', 'guardian', 'love', 'nephew', 'socialite', 'oscar nominee: best picture 1958']","[4, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
136810,Attack of the Sabretooth,"['creature feature', 'dna', 'made for tv']","[1, 1, 1]"
247482,Sean Banana Inside Seanfrica,[],[]
209491,The Chromium Hook,"['1990s', 'artificial limb', 'beer', 'disc jockey', 'groundskeeper', 'psychiatric hospital', 'radio station', 'repairman', 'sheriff', 'short film']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
123219,The Adventures of Tartu,"['sabotage', 'spy', 'world war ii', 'also known as title ""sabotage agent""', 'poison', 'undercover', 'czechoslovakia', 'factory', 'nazis', 'resistance movement', 'secret agent', 'weapon of mass destruction']","[2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
257409,My Family Treasure,[],[]
156489,Mr. Hex,"['bowery boys', 'prizefigher']","[2, 1]"
209933,Life's Hardy Men,[],[]
271024,"Love, Lust & Lies",[],[]
116760,Death Valley Rangers,"['death valley', 'gold mine', 'stagecoach']","[1, 1, 1]"
118181,Dick Barton Strikes Back,"['based on radio show', 'bitters', 'bound and gagged', 'british army', 'carnival gang front', 'character name in title', 'depopulated village', 'detective hero', 'dog', 'england', 'fistfight', 'german shepherd', 'hammer film productions', 'handgun murder', 'london england', 'man tied up', 'mass murder', 'murder', 'natural gas explosion', 'radio tower']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
189919,The President's Mistress,[],[]
155515,Blondie Plays Cupid,['blondie'],[1]
26467,"Day After, The","['post-apocalyptic', 'disaster', 'cold war', 'nuclear war', '1980s', 'nucl', 'world war iii', 'kansas', 'nuclear bomb', 'nuclear weapons']","[6, 3, 2, 2, 1, 1, 1, 1, 1, 1]"
32497,Love Letter,"['masterpiece', 'slow']","[1, 1]"
286343,The Jet Benny Show,[],[]
133279,Two Raging Grannies,"['activism', 'consumerism', 'economy', 'old people', 'positive']","[1, 1, 1, 1, 1]"
282477,Jolly Good Christmas,[],[]
33193,Viva María!,"['artist', 'circus', 'revolution', 'spaghetti western', 'striptease', 'bd-r', 'brigitte bardot', 'french', 'jeanne moreau', 'louis malle']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
156601,The T.A.M.I. Show,"['concert', 'music', 'soul', 'california', 'rock music']","[1, 1, 1, 1, 1]"
208765,Picture a Perfect Christmas,[],[]
217206,LEGO DC: Shazam! Magic and Monsters,[],[]
171651,Redneck Zombies,['troma entertainment'],[1]
235799,Fear of Rain,"['mystery', 'psychological', 'suspenseful', 'twists & turns', 'well acted', 'well written', 'mental illness']","[1, 1, 1, 1, 1, 1, 1]"
127013,The Devil Thumbs a Ride,"['film noir', 'gas station', 'kidnapping']","[1, 1, 1]"
150550,Kung Fu Zombie,['undead'],[1]
2109,"Jerk, The","['steve martin', 'classic', 'bernadette peters', 'dumb but funny', 'rags to riches', 'absurd comedy', 'adult humor', 'comedy', 'family relationships', 'slapstick comedy', 'stupidity', 'absurdist humor', 'acquired taste', 'bizarre', 'bizarre comedy', 'bold', 'crazy', 'crazy characters', 'crazy humor', 'crazy people']","[11, 5, 4, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
138608,President,[],[]
261871,Woman in Hiding,[],[]
242616,Sex Diary,[],[]
151329,Marianna Ucrìa,[],[]
203615,Nekrotronic,"['bare chested male', 'chosen one', 'covered in sewage', 'demon', 'evil mother', 'fighting', 'hairy chest', 'magic', 'male hits a male', 'male objectification', 'male wet t shirt', 'man wears black underwear', 'minority side kicks', 'muscular man', 'ozploitation', 'reference to pokemon go', 'secret', 'sect', 'thigh high boots', 'wraith']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
212935,You Can't Live Like That,[],[]
159263,Under the Pyramid,"['art dealer', 'art gallery', 'kidnapping', 'ransom demand', 'statuette']","[1, 1, 1, 1, 1]"
172081,All Inclusive 2,[],[]
139367,My Trip Back to the Dark Side,[],[]
127600,Battletruck,"['ambush', 'armored truck', 'armored vehicle', 'b sci fi', 'based on novel', 'bazooka', 'blinded', 'car chase', 'cauterizing a wound', 'desert adventure', 'dystopia', 'dystopian sci fi', 'explosion', 'father daughter relationship', 'fight in a moving vehicle', 'fistfight', 'fuel depot', 'fuel shortage', 'future', 'high tech motorcycle']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
264714,13 Fanboy,[],[]
215333,Marvel Rising: Battle of the Bands,[],[]
261313,Love in Translation,[],[]
209911,Como un relámpago,[],[]
241164,Beauty Betrayed,[],[]
136774,Christian Mingle,"['cheesy', 'christian', 'drinking game']","[1, 1, 1]"
151705,Crescendo,[],[]
198813,Aynabaji,[],[]
291286,August Creek,[],[]
160277,Chakravyuh,[],[]
250602,Hare Lift,[],[]
390,Faster Pussycat! Kill! Kill!,"['campy', 'sexual', 'hallucinatory', 'tura satana', 'kidnapping', 'exploitation', 'russ meyer', 'quotable', 'atmospheric', 'cult classic', 'raunchy', 'lesbian character', 'trashy', 'cars', 'murder', 'irreverent', 'lurid', ""rock n' roll"", 'desert', 'dvd']","[7, 5, 5, 4, 4, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1]"
275463,Norm Macdonald: Nothing Special,"['funny', 'requiem', 'norm']","[1, 1, 1]"
220228,Gates of Darkness,[],[]
6814,City Heat,"['clint eastwood', 'photographer', 'private eye', 'whorehouse', '70mm', 'spherical blow-up']","[1, 1, 1, 1, 1, 1]"
273435,False Movement,[],[]
197197,The Report,"['based on a true story', 'investigation', 'investigative journalism', 'cia', 'corruption', 'intelligent', 'adam driver', 'truth', 'government', 'paperwork', 'politics', 'thriller', 'annette bening', 'counter propaganda', 'drama', 'great acting', 'torture', 'liberal propaganda', 'jon hamm', 'story']","[16, 10, 7, 6, 4, 4, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1]"
145432,Deep West,"['fake nun', 'mexican revolution', 'revolutionary', 'russian man', 'saved from execution', 'spaghetti western']","[1, 1, 1, 1, 1, 1]"
278274,My Friend the Polish Girl,[],[]
40,"Cry, the Beloved Country","['south africa', 'in netflix queue', 'disk', 'africa', 'based on a book', 'racism', 'hulu']","[3, 1, 1, 1, 1, 1, 1]"
263413,Gridlock,[],[]
188075,The Frog Princess,"['fairy tale', 'magic', 'princess', 'short']","[1, 1, 1, 1]"
154915,Remember,"['holocaust', 'moral dilemmas', 'surprise ending', 'canadian', 'dementia', 'revenge', 'a24', 'ethics']","[3, 3, 2, 1, 1, 1, 1, 1]"
268302,Anonymously Yours,[],[]
291256,The Steed,[],[]
32174,"Green Berets, The","['john wayne', 'green beret', 'vietnam', 'war is hell', 'movie to see', 'vietnam war', 'bd-r', 'guerilla warfare', 'special forces', 'military']","[2, 2, 2, 1, 1, 1, 1, 1, 1, 1]"
83912,Frankie and Alice,"['based on a true story', 'mental illness', 'multiple personalities', 'canadian', 'psychobabble', 'strippers', 'biography', 'dancer', 'illness', 'mental', 'racist', 'psychology']","[3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
168758,Tikkun,"['dream', 'fasting', 'father son relationship', 'israel', 'jerusalem', 'jewish family', 'loss of faith', 'nightmare', 'orthodox', 'resurrection', 'sexual frustration']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
154037,And the Crows Will Dig Your Grave,"['revenge', 'wells fargo', 'spaghetti western', 'bounty hunter', 'bounty hunter(s)', 'bounty hunters', 'corporate culture', 'mexican', 'torture']","[2, 2, 2, 1, 1, 1, 1, 1, 1]"
262103,Berserker,[],[]
243604,Paper Lives,[],[]
166617,The Wild East,"['desert', 'magnificent seven', 'midgets', 'motorcycle', 'off-camera death', 'remake']","[1, 1, 1, 1, 1, 1]"
55363,"Assassination of Jesse James by the Coward Robert Ford, The","['visually appealing', 'beautiful scenery', 'brad pitt', 'casey affleck', 'western', 'excellent soundscore', 'tense', 'roger deakins', 'based on a true story', 'slow paced', 'long', 'crime', 'sam rockwell', 'boring', 'mary-louise parker', 'missouri', 'outlaw', 'oscar (best cinematography)', 'movielens top pick', 'assassin']","[23, 21, 15, 15, 15, 12, 11, 9, 7, 6, 5, 4, 4, 3, 3, 2, 2, 2, 2, 2]"
26350,"Passenger, The (Professione: reporter)","['jack nicholson', 'identity', 'boring', 'desert', 'europe', 'guide', 'hotel', 'journalist', 'passport', 'reporter', 'truck', 'library', 'on dvr', 'identity crisis', 'stupid movie', 'existential', 'existentialism', ""sven's to see list""]","[4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
166812,Seeing Red: Stories of American Communists,"['sundance award winner', 'woman director']","[1, 1]"
145410,The Trap,[],[]
52806,Tales from Earthsea (Gedo Senki),"['fantasy', 'studio ghibli', 'magic', 'based on a book', 'dragons', 'goro miyazaki', 'anime', 'fantasy world', 'slavery', 'boring', 'beautiful', 'patricide', 'ursula k. le guin', 'dream sequence', 'dvd', 'tamiya terashima', 'graphics', 'based on novel or book', 'cuentos', 'dragon']","[14, 11, 9, 8, 7, 7, 5, 4, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1]"
193805,95,[],[]
152988,Maine Pyaar Kyun Kiya,['bollywood'],[1]
59418,"American Crime, An","['true story', 'ellen page', 'abuse', 'abused children', 'molestation', 'rape', 'independent film', 'teenage girl', '1960s', 'confinement', 'disturbing', 'injustice', 'isolation', 'neglect', 'torture', 'sg', 'basement', 'carnival', 'church', 'dysfunctional family']","[7, 4, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
195553,Unforgiven,[],[]
156379,Carjacked,['robber'],[1]
159,Clockers,"['hip hop', 'hood', 'hood film', 'social commentary', 'spike lee', 'drug pusher', 'drug lord', 'drugs', 'train', 'gangsters', 'ghetto', 'mekhi pfeifer', 'rap', 'sticky fingaz', 'dvd-video']","[2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3437,Cool as Ice,"['motorcycle', 'nostalgia critic', 'imdb bottom 100']","[2, 1, 1]"
4087,Big Shots,"['interracial friendship', 'kids', 'betamax']","[1, 1, 1]"
226230,The Wedding Unplanner,[],[]
215121,End of the World,[],[]
5471,Perfect,"['aerobics', 'courtroom', 'fitness', 'gym', 'betamax']","[1, 1, 1, 1, 1]"
132488,Lovesick,"['psychoses', 'fantasy', 'romance', 'romantic comedy', 'ali larter', 'matt leblanc']","[2, 1, 1, 1, 1, 1]"
83616,"Real McCoy, The",['biography'],[1]
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La)","['based on novel', 'con artist', 'cuckold']","[1, 1, 1]"
1328,"Amityville Curse, The","['haunted house', 'sequel', 'tarantula', 'amityville horror series', 'amityville horror', 'fireplace', 'suicide']","[2, 2, 2, 1, 1, 1, 1]"
131246,Across the Moon,"['california', 'prisoner', 'woman director']","[1, 1, 1]"
764,Heavy,"['obesity', 'waitress', 'cook', 'new york', 'shy', 'tavern', 'directorial debut', 'quirky', 'fast food restaurant', 'independent film', 'jealousy', 'pizza', 'rejection', 'seduction', 'sexual fantasy', 'oop', 'entirely dialogue']","[3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
73919,The Escape,[],[]
123876,The Happy Elf,"['christmas', 'musical']","[1, 1]"
190589,Saravana,[],[]
49524,"Nativity Story, The","['christmas', 'jesus', 'jesus christ', 'biblical', 'religion', 'bible', 'christianity', 'woman director', 'nativity', 'oscar isaac', 'archangel gabriel', 'blessed hope', 'christian', 'female director', 'god', 'three kings', 'wise men', 'based on a book', 'alexander siddig', 'ciarã¡n hinds']","[6, 6, 6, 5, 4, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1]"
241654,Under Siege,[],[]
233333,We Still Say Grace,"['cult', 'religion']","[1, 1]"
241350,Heaven Without People,[],[]
116457,Hearts Divided,"['courtship', 'napoleon', 'patriotism', 'secret identity', 'sibling relationship', 'tutor']","[1, 1, 1, 1, 1, 1]"
156210,Sugar,[],[]
208767,Mobile Suit Gundam I,[],[]
159171,Ride a Wild Pony,['disney'],[1]
59129,Outpost,"['zombies', 'occult', 'super soldier', 'predictable', 'blood', 'bunker', 'eastern europe', 'ex soldier', 'mercenary', 'nazi', 'revelation', 'trap', 'violence', 'zombie', ""nazi's"", 'nazis', 'nazi laboratory', 'net', 'netflix finland']","[4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1]"
8582,Manufacturing Consent: Noam Chomsky and the Media,"['politics', 'propaganda', 'chomsky', 'corruption', 'journalism', 'media politics', 'business', 'east timor', 'fourth estate', 'intelligent', 'linguist', 'media', 'media coverage', 'media manipulation', 'political activist', 'professor', 'psychoanalysis', 'rebellion', 'enlightening', 'documentary']","[9, 6, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2]"
196901,I Am Paul Walker,[],[]
2781,"Tingler, The","['vincent price', 'breaking the fourth wall', 'fear', 'murder', 'movie theatre scene', 'tivo21', 'acid trip', 'adulterous wife', 'attempted murder', 'autopsy', 'black and white', 'deaf mute', 'deception', 'drugged drink', 'hallucination', 'husband wife relationship', 'hypodermic needle', 'infidelity', 'injection', 'mad doctor']","[3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
171089,Wizards of the Lost Kingdom,"['fantasy world', 'kingdom', 'magic', 'magical object', 'prince', 'shurka', 'sword', 'wizard', 'mst3k']","[1, 1, 1, 1, 1, 1, 1, 1, 1]"
227312,The Coffin,[],[]
269952,Immanence,[],[]
166161,No Touching At All,"['gay', 'lgbt']","[1, 1]"
234175,America: A Tribute to Heroes,"['candle', 'celebrity', 'charity benefit', 'concert film', 'memorial', 'respect', 'september 11 2001', 'terrorism', 'tribute', 'tv special']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
156083,Path of Destruction,[],[]
49183,Vital,[],[]
130252,The Case of the Velvet Claws,"['perry mason', 'confusing plot', 'honeymoon']","[2, 1, 1]"
159059,The Midnight Man,"['assassin', 'beating', 'child kidnapping', 'hostage', 'violence']","[1, 1, 1, 1, 1]"
148420,10.0 Earthquake,"['disaster movie', 'fracking', 'sexual assault', 'earthquake', 'los angeles']","[1, 1, 1, 1, 1]"
254114,The Phantom of Morrisville,[],[]
179117,I Know My First Name Is Steven,[],[]
195413,Die in One Day,[],[]
186817,Love Me Not,[],[]
85203,Liliom,"['afterlife', 'carousel', 'foreign language adaptation', 'heaven', 'hell', 'redemption', 'robbery']","[1, 1, 1, 1, 1, 1, 1]"
212521,Battle of Jangsari,"['action', 'drama', 'history', 'korean war', 'realistic', 'war']","[1, 1, 1, 1, 1, 1]"
