movieId,imdbId,tmdbId
156025,5480340,387893
2542,120735,100
249118,3549636,343803
5540,82186,10323
197279,7674192,510738
151963,278291,22316
213133,3246874,614564
138042,460943,293625
180679,34882,43523
141478,867295,27255
201516,5773882,418394
250572,36896,199045
187517,7666792,485071
273857,8928230,671318
135406,2054815,95756
88704,799915,13070
138404,1067777,348540
188889,4569386,456337
150358,2087838,118026
121382,2552498,177566
223175,9673140,631334
149350,3201722,356486
197993,7784788,564766
290111,1301232,469377
152615,86314,81666
151810,124437,47717
111617,1086772,232672
163613,4240878,339024
124418,63236,8372
2546,120646,30943
113577,51844,272261
198203,3823392,444000
159869,90795,255822
254602,13342238,746480
172551,5049636,361597
168738,3622110,420245
8338,39192,16391
167436,4876302,362216
269882,144926,269339
137966,138529,126841
143823,54068,82368
263865,2397461,585245
176945,6333070,428498
168048,5921218,410315
216851,7432980,682753
198263,48544,118318
289099,20861100,1002447
261683,15047244,866076
44115,475723,10116
149632,34268,60116
228087,8952968,728773
108808,77241,100063
5726,82242,24274
121501,198499,247951
248420,6002094,729210
178087,5066056,470472
76160,35951,92131
90112,31311,61645
181323,2670824,209944
102049,40582,31664
275079,3513500,420821
123018,1525346,107073
25943,40636,20482
129211,52944,41099
188599,466006,98208
171345,2630352,333295
285669,256378,281308
278072,3172644,298045
288317,21653744,994052
47830,414951,9813
70492,28510,40743
1651,120303,63437
80908,1315962,43619
79644,64227,102488
196531,6688022,448557
125057,25409,43690
131229,243856,161181
81,114660,400
40578,200768,46917
183749,1884465,310031
205293,1866221,53338
85207,156015,271770
123993,22254,53571
8720,103007,53287
290789,26242228,1072444
131956,82676,323048
204878,8526872,528888
86474,372782,61952
105620,1171222,175528
218791,1726707,164043
285249,48621,153327
60020,913968,14392
192899,120543,37909
187281,34675,121171
190411,390238,187973
290990,2931140,444951
197131,2011936,383123
8821,59255,7506
156823,39716,158719
212959,855009,397855
164103,4163224,347762
155705,1728679,315777
189153,1696176,151324
169426,5259496,408438
179997,3301946,429052
211341,1998395,85880
279552,10098452,802714
260645,14625190,747983
143055,272606,124111
128169,206588,24476
50356,43918,11972
163456,1572311,46040
171529,1176458,251803
194586,8830276,536458
130263,41431,272596
191477,341540,36825
279470,36546,100390
183593,6179746,472744
220844,12014538,700179
214438,62276,456920
281340,10290510,613098
183237,1124040,26289
531,108071,11236
165525,1699758,102870
284081,18073066,983526
224925,11162304,744470
284739,6685538,459003
279240,164428,40263
174515,4273562,366170
4743,255653,15104
122926,2250912,202249
190215,7293380,479871
107903,53306,199177
178371,6777056,452008
4017,183659,12509
92783,1541777,470358
89728,38760,154623
92029,53441,110139
49932,460829,1730
182151,23253,156500
168062,3390550,378017
168382,286049,214641
237390,7629818,695474
152886,387989,127531
189541,1555803,441919
5277,87222,53426
116529,1966566,203793
139401,1249306,12424
282349,1389374,73970
249722,9013182,823855
258767,10874006,619231
129679,78344,59068
171609,5770620,426253
264137,24815,143951
56,113541,124057
155475,312320,82011
122764,113932,44381
148665,2880448,347497
1915,120443,108548
66246,70860,36764
188641,3531202,340442
206024,7534102,582881
128508,392883,8014
280790,8425516,621728
248778,2273024,638186
186411,1486196,59293
189353,6423664,476613
190113,4005642,375079
213505,4392438,331797
141573,25094,111344
144490,1935094,75931
27700,338309,11197
226514,63491,63796
151619,1064215,117316
289569,829159,272237
125273,200710,37053
123099,80853,53950
716,73778,52633
157371,2776704,364088
73125,16004,121379
61414,34297,18539
262159,117399,515746
123069,112266,133192
145388,2555652,365491
131518,67266,199352
113168,47836,228285
1443,117907,203829
5356,73043,39154
6449,53841,42541
117188,32651,66707
107976,40342,95504
164759,5615976,393656
71986,63084,89681
172573,2822672,333667
123888,44025,300503
88839,411118,11604
2417,91188,13818
179313,2516966,416079
229941,7311064,485723
248530,327016,88450
273401,16026664,940075
201302,8515700,589524
216981,2186933,138370
69821,110490,38940
59988,464907,13170
233693,10964530,728136
260133,14077696,814312
228191,9313424,650380
272371,62649,65524
137626,95718,138656
159614,4126438,356842
70,116367,755
8043,107247,38749
8037,116015,105130
197491,8425058,536176
247578,42765,71024
269902,1199552,82511
199442,8011302,504227
116008,1403846,42757
109953,39251,39853
115235,2693664,215379
2529,63442,871
115789,31828,87060
271509,132179,196396
265874,6891558,513161
58743,395119,13495
72037,98481,56619
168964,3950078,294992
2679,124555,84198
230831,11464016,664601
287439,102481,1105518
215751,8185004,552553
188393,4011000,302804
141906,3138166,347841
175409,1891942,79728
182751,3983640,372429
291336,9182202,567296
113778,3461828,273621
8869,361620,13969
180963,3202366,287574
174877,1667190,160788
270702,155704,142662
260529,233922,382169
113532,3097204,242022
58347,472160,7985
232413,1453402,439972
215201,8206940,520235
268268,2355857,469449
243322,5297742,448341
51357,112681,12554
7171,364930,37088
60514,373051,88751
211796,65716,340373
205955,8974964,565591
153915,108342,48315
138078,1305618,240501
121186,493451,24116
225389,470685,52125
197065,1872780,121800
179501,139859,48757
5980,71222,16938
292611,28498936,1038496
109802,2027178,73624
85307,1133989,24885
237890,39452,400800
183395,5457222,459471
98611,30302,43157
1062,117781,38191
284185,20240228,742872
181355,1334272,42982
133095,64580,279874
139229,76780,5731
40959,400525,9005
193307,7364566,465871
199538,9573980,586129
5301,72705,32617
248438,94078,123392
61986,800308,12690
248358,4161356,367434
179969,3560720,323332
219081,103076,145764
99741,1381404,87496
114164,1634286,96600
239394,11821818,773998
149446,1897945,63465
168636,4795546,380623
161270,460897,46879
234155,1314885,121496
187127,1691152,413765
171031,3699354,411013
111757,390109,51069
279566,25700,336181
182177,28390,109333
123800,18102,128229
198041,1553066,157188
180865,63859,64214
87232,1270798,49538
162740,315985,409676
270556,11252248,626735
136622,1226251,25961
178981,142257,39986
32261,37366,18770
131098,2204315,238302
193605,7464188,475220
248854,169994,319824
236881,6721358,508822
159201,3400286,353866
158103,3100678,372174
214424,4232364,360039
5010,265086,855
1296,91867,11257
72104,96880,44338
52241,427470,8270
179849,6212020,440957
187705,801011,54708
160854,68559,3163
229815,19704,127080
240554,3716996,713883
286531,21434882,1072586
161330,3199240,247845
126729,66848,85496
111568,2254364,158864
197257,7936538,525455
252398,10015294,546674
181957,38692,54411
210095,4941032,636372
258997,22869,835
69542,102178,24734
151763,3355694,333040
140397,204824,815
155489,67995,34462
233967,2226162,759902
657,111787,16417
148238,4537842,364067
2495,70544,16306
2581,151738,11355
138008,1543566,137484
185887,5183654,417015
177595,51948,34593
122934,377834,54148
136040,94786,82827
3529,82934,11027
173961,5133038,365329
44225,429591,14191
182993,5813916,427008
284405,14439178,936117
1116,113057,102461
221182,9816134,612507
132194,59773,100351
282747,8839898,650706
159702,95597,41962
171717,2860568,315371
2664,49366,11549
152900,396563,66702
289671,19845038,1018341
162818,57892,202764
156577,4122886,335026
253432,109595,136641
282049,15815124,552780
51091,462200,7874
3395,93596,61178
170581,4881276,353725
55226,48182,20942
30812,338751,2567
89629,1545759,61404
197425,4795680,377600
191607,102265,263331
233389,10701458,593655
227909,7546978,490147
186479,468536,14211
53282,499455,13979
147655,46020,50694
79723,1294161,44770
145510,1098356,20323
99636,2181931,118628
217059,1854244,46609
72731,380510,7980
266280,1919211,339439
166050,2114398,223391
151133,28157,359982
182185,27569,52482
143863,361240,32528
204052,20025,191381
109282,1559038,103732
58269,239441,90387
179537,109396,141438
7988,120199,10690
190763,7431594,496320
196021,6523720,416194
217234,9036998,419825
92600,1808240,84797
127050,169024,92
188427,5753552,445793
98328,1818443,129609
201114,101670,69869
277410,14056670,845343
81085,93791,76825
72167,1300851,22821
136495,1327035,15977
282015,18082758,944864
259921,14961110,858064
222591,7870102,665877
271022,1330059,59971
182307,25153,107662
212793,4463084,45660
147845,3275216,323679
72781,1104746,
202980,1318995,44359
128231,217841,65131
7136,62695,255
99689,246520,135545
246614,12728462,806947
253712,5791288,420891
289259,27587174,1117736
96423,99524,30785
139191,76653,124439
94531,119264,135686
141642,4660980,348296
136204,3742378,310569
146264,111156,74405
115746,1520380,159304
118504,75740,3541
7981,338564,10775
91673,1602098,73873
111303,1152828,56967
212699,108622,67097
172071,1773188,85463
199694,2129997,286558
159024,4184252,352733
129333,2582426,278632
74754,368226,17473
178715,349047,9805
144828,24703,3578
250656,57309,234465
135252,282223,103014
203747,8332772,547774
265462,4635936,350160
786,116213,9268
208002,6196936,489245
89588,41378,31167
7008,70849,1643
2244,92537,37818
233031,13315308,738362
141412,3362914,253155
216320,2365576,288586
104226,1718807,212927
122497,61176,36283
158625,1433816,45341
89745,848228,24428
105439,1606761,55884
208661,7744802,487491
239372,2133359,256490
174095,46908,83750
160020,3568002,356332
234995,12374774,784075
190487,6777212,452227
140435,36697,106355
162844,1375789,44749
281986,48996,45744
101456,892109,20016
200656,119189,61445
214346,102435,172940
40583,365737,231
125131,102450,41802
116787,76047,197489
273977,12996154,829557
170779,2852500,445727
8589,98437,29383
197389,6610158,561362
32019,377471,4551
159079,61592,113523
168412,1262877,18955
70984,1127896,26320
173845,80040,13570
188853,7199796,505551
117567,119228,119402
143579,114854,232054
170669,5937962,410205
80582,912586,60076
5909,290329,4241
270726,4681,174023
254452,6402468,760883
226592,4844150,624963
127033,2434988,166886
234621,6357342,432344
154472,3142232,271200
119442,113964,205806
153995,1190135,238456
234420,9434008,398655
123779,27518,88031
117332,2330546,202215
179191,80475,265895
128536,257290,22974
133455,62205,46568
25976,45177,30801
237131,13940274,785591
105720,62457,55370
178989,1942828,201024
283567,26441793,1075840
139078,107260,142374
161972,4820224,397520
109512,41125,209179
158137,16953,94658
152563,58920,105465
198267,7440094,543803
158433,21615,241501
149384,5156770,363476
289679,2061796,280086
279894,6160448,744594
110790,195290,258369
36392,403016,17186
133567,434541,13775
181009,45752,130385
164540,5952332,411009
107630,1247667,27584
211822,109738,124468
244504,7260052,763240
120482,1337068,81586
162704,1826627,257365
184931,1137450,395990
141088,63421,297505
160966,217898,272720
282869,19226340,958637
189725,3653132,473348
82608,421090,30548
217029,4333680,352377
142008,122512,266601
136618,3257582,227679
92730,249131,64029
214448,953478,69381
214320,2779318,313106
171649,482499,16783
273041,15980462,910709
196671,7606162,509928
138818,47148,28731
151369,1977915,276898
168940,348214,41400
270256,10131024,629015
2765,122515,12229
149492,1646214,49704
278706,10022734,911106
8258,212879,27601
173013,61759,31125
3342,86969,11296
147106,2281201,184080
99497,280474,237983
79695,1320253,27578
279518,20102798,1017681
154690,449472,24235
160569,3416828,278154
196357,6371588,460276
82915,490499,10097
94126,1821593,63310
82311,26452,31988
47202,430576,148
168912,855866,273311
181169,380689,50476
220,112643,18256
273533,31689,201152
192405,5537300,517104
276845,4471908,943822
80639,26144,43890
186003,1667321,391714
285595,14877816,442617
230451,1815687,88278
199504,4164468,313230
125167,920454,49708
213610,345920,428764
174257,524,144444
41566,363771,411
270584,55626,115494
261843,159662,129475
244340,442236,37004
225870,358691,63247
128999,221335,123906
131421,120417,273341
240248,92873,30796
190485,69990,82969
98797,2178941,88284
118033,55354,47834
151789,3526286,301325
208391,2280358,199788
190359,6029106,432826
250474,10110646,588207
170309,79626,98039
208259,7042838,515724
283411,49796,47049
4528,95774,38617
199438,4796254,391632
178891,56844,47852
260753,14035092,743273
181245,5785170,441875
117851,1911658,270946
2067,59113,907
191969,2484254,405899
1768,119711,44361
145580,72771,107122
91601,1666168,89456
161384,22285,164205
289055,5881892,476656
144346,2251662,120713
173641,69600,77051
160684,3963816,359412
284183,40715,116588
219563,10488372,631750
222342,8755156,576885
30898,365885,11354
187505,5610554,400579
240214,11194636,660856
83177,1302067,41515
183681,1475191,34773
175745,5984026,429039
66785,901487,15067
282013,11448830,946127
204552,6708834,574437
233867,11916166,682588
142683,1371117,51512
286351,45671,784849
6637,92085,35371
26243,67072,25109
6848,76271,30315
143333,473733,276770
221184,60415,86192
3824,174480,10641
211215,3701460,422528
195409,4327418,346588
169838,2589640,132518
154426,61070,86177
109529,2784462,191515
241058,91491,525138
92637,203612,54146
278812,13483050,767800
3188,208261,41276
224789,2235372,686548
270598,12749980,934109
113503,1718158,124972
184043,6147260,470135
283143,116681,56726
180371,38341,64141
176571,68154,11829
196929,425638,169230
5971,96283,8392
128754,77348,80329
2627,120659,122190
141622,1716767,60932
128760,73002,134171
106745,62310,31332
132608,3202120,250349
107350,2093109,84192
104317,1570090,98412
217220,93163,126836
251880,1337578,38444
203559,8522820,574467
229777,820142,19595
106986,89488,48880
166281,3569970,383788
286,113948,63105
103489,1523267,45556
136174,51154,282665
132272,93586,86269
165159,3510654,255885
126995,11362,133643
215847,46743,45740
223552,100817,91196
87047,1282153,53413
187709,2370230,322517
178791,1931379,78704
178563,64087,110528
261059,3823224,289030
280416,66775,366680
124639,52030,118444
234747,68996,62950
148036,4908644,355020
198863,4541600,494182
61132,942385,7446
184339,5802404,426259
8575,243135,24908
229117,6311830,457702
200512,2793468,310476
146790,403452,45990
147178,72919,156627
148978,3028018,201223
190079,2204243,181882
221892,5594424,712411
273803,9681686,821494
2216,22395,52748
167224,69304,291965
198983,5051826,370187
257529,79342,106924
155407,1398999,78088
160806,19813,262260
204862,49872,104451
2788,66765,9267
226250,10914452,741998
190505,8184202,491080
136853,3326880,331378
148324,203830,145998
277822,117286,80652
88310,452580,8888
160754,46906,94176
219709,137141,285913
114,113774,71754
161776,3189648,408140
156097,42262,182950
126056,225434,21714
290653,12519802,1103825
8425,100129,76516
217989,1392996,49841
160770,5255524,398265
233131,1258985,66830
171111,5808778,435707
192873,246882,261672
172861,1239459,30203
266736,100207,564238
33974,71514,31901
3200,70290,14886
206497,7193362,565531
118686,1839642,214086
195665,5566778,457685
216107,3260524,687156
205531,947021,226272
204846,57641,118863
278548,1472592,365060
278802,15334032,869025
2493,128133,9524
271947,34466,145961
110748,1296899,59726
129321,438321,125141
123896,77186,29818
225095,73604,214198
148116,67913,105098
190513,445483,67065
220594,475315,26058
164975,92519,58473
94188,960749,53191
229821,7697038,423161
167370,2094766,121856
113464,2669646,240679
163973,68752,80651
128663,35027,106060
104491,38040,77123
235763,193879,84387
226304,11860624,743059
194360,8188872,545426
169894,492940,26882
216410,218123,490684
96702,460747,148857
186543,5989220,432507
167860,5735464,382220
136652,3130734,299221
94668,1225831,111188
142160,1878884,301466
3130,99165,9586
219986,11242340,713840
263051,64963,112149
4215,93857,16889
130840,3395184,241855
202525,5572232,574073
281038,22247482,1028541
226212,6217942,97489
69255,1024899,13710
67957,94075,1387
234601,454402,24695
150206,44967,4459
105742,1837703,162903
279676,13322796,878197
32013,401488,65967
194264,1780945,81798
144330,1471236,29977
27873,387412,11401
159920,185673,40830
212098,78352,66758
176409,4419596,348656
248760,124969,46210
214332,3586118,424402
209449,8228172,528091
224340,9712484,580700
133782,1881002,287424
51004,469062,22105
229743,8170902,567452
270862,3229630,574496
148956,1292566,259694
131816,3449252,248808
93035,41430,147886
87662,20695,61546
191853,4486838,421486
3338,97372,20423
90249,433035,39254
164399,5918028,408620
174569,84646,56784
280444,22695428,1017751
153692,135667,200016
41974,62657,36775
177475,2425542,164300
199934,5034212,436370
275701,7411790,497867
107853,73034,183654
129013,342317,13587
1114,116378,21612
5953,245929,25838
185647,3843942,285592
158725,2401621,138686
175427,2676810,169856
250832,12093860,662638
206509,9248940,579224
167784,3580052,274326
241922,484840,122737
138898,827503,13296
198469,6153538,425194
41627,61847,27031
148228,62429,22359
26600,93483,27342
112439,899109,43741
124434,67974,252890
276909,12048234,790386
235299,205306,110978
267052,15691922,874193
258745,10985730,633775
202828,5265898,480923
182113,30988,58144
131912,80809,31086
2206,34248,11462
228039,73017,28691
227907,8672786,550656
138076,1291183,16185
156455,51005,177252
140737,830361,134777
167670,105126,95400
202069,4569878,404696
272627,105163,389657
125099,55490,94092
203677,5718764,462804
284563,1563700,237749
158530,2620590,300665
197841,312988,142455
105330,69131,86049
224877,9114124,648619
149166,84845,62897
174939,3257692,273059
234927,363685,103566
59295,1091617,13359
171999,1010035,142743
65810,472198,14410
138684,1821700,228101
162302,3384350,347757
280002,110849,404557
176195,120200,222872
137230,819735,126826
896,111019,26933
116341,1251752,64372
155123,2576522,160075
8401,31022,17481
98973,1579361,84185
203835,10322936,602214
190051,7715194,511754
1690,118583,8078
197143,7087210,504599
139606,2966760,258614
286377,486731,39405
110447,2081260,96769
261039,15053428,850818
147992,3300442,336691
219163,140543,186411
5051,243862,112
283543,13403370,771622
281140,22892896,1040599
4644,237539,552
63280,17567,96395
70695,1045655,14745
175637,5193408,412669
231961,100180,471800
4977,283431,28171
100401,2281065,178806
179761,1379670,316842
288761,114010,357429
265788,46838,147913
196785,5851598,532636
130918,106839,110168
105366,53272,51947
198907,2380333,338713
278556,18931320,475376
213267,5207838,505394
149808,3579990,252067
39369,43465,20853
171325,55409,240992
219828,71507,64538
140651,1224369,60279
178167,2887780,296689
129215,49067,279629
156420,33613,87889
54455,88242,31601
100203,1223379,41863
8521,22835,3019
269344,2569,132521
220930,10975520,630878
288957,3061100,385377
198013,132935,78817
287025,12452752,719072
276883,20197,146158
174621,1490759,41242
3231,11652,51392
280234,7131704,739840
201348,8193876,509207
117907,273850,89280
114146,34586,29328
2451,93075,6917
142356,2573198,196761
228307,1194673,57439
82304,117056,40882
221462,3108322,238470
276657,2597804,861072
220198,168626,193492
283707,1020890,168279
172937,6215044,443109
171297,1047610,18362
275679,272880,17830
167132,50837,162139
231129,5660320,396083
99287,119972,51982
151461,4399594,376047
194362,8408216,549521
209613,273860,246112
100072,2066922,159203
4968,261066,55479
272455,84350,78087
290805,22777288,1042216
8571,64100,26520
207511,4842618,564854
26205,64382,42607
239578,1512732,222409
137579,234512,126692
118260,2781832,207774
159811,211281,33108
158657,1325734,61532
97765,1580346,105942
247044,3847422,289034
199432,7054636,464504
274213,13142240,781453
223894,9652322,588346
190557,122498,49486
165863,4128102,299969
167874,21895,156403
168548,5664502,414779
180983,469093,28900
224260,75961,197640
139986,203092,38315
165177,194918,258631
192667,100826,207399
179929,1880279,210639
206569,103154,408953
162030,33692,76484
206210,7407296,580880
277152,20723672,983683
201422,158671,206537
159704,104874,110283
212715,83061,63528
205659,195324,74360
127632,62266,93939
139849,2386140,137002
179343,6324764,431410
166788,4385888,342737
52717,443473,14636
289175,28093168,1142169
234821,10731264,738567
208221,38470,29469
148276,483200,75393
170491,8550,286437
243672,251415,14416
152348,320097,97437
275823,3281960,422405
125039,33221,200862
210587,10736726,613200
138270,82098,348511
212737,75959,66016
190133,6642264,438481
195317,8426270,544295
183383,2806788,199139
185385,4799066,419478
264774,106353,420034
184005,4985954,402592
206026,390649,33329
154548,924004,191385
231259,9846650,733344
247744,13137460,747311
206519,2219188,138672
263359,257484,72263
182461,2907898,450517
5348,278823,9689
208337,7945420,629413
250372,14450630,817775
159317,157356,17575
281072,8151854,423126
129915,1517163,181999
141381,98026,56725
281522,2094052,276633
280752,236817,232530
94760,41232,132122
344,109040,3049
121703,53331,241552
216330,57656,422897
210595,7764186,497160
226120,5664196,627063
33435,379357,38643
154580,108176,18265
121628,21304,170297
278786,14812778,838146
133638,37404,257084
135250,942378,62527
6968,109575,1702
259861,7890946,494235
87598,37651,107973
156063,49120,33480
233373,4853926,367189
123969,103006,91403
186351,1562926,153599
89114,49431,4938
1361,117293,17204
219093,4082314,601452
180893,49749,104501
180127,71976,64978
214260,6580380,431821
60333,1093824,12172
120944,338768,51939
280560,12740760,726207
184449,1999125,146879
171481,6011884,428398
159856,67871,81479
200716,4794754,356889
155012,73343,21990
180253,6805354,453356
3550,85701,11654
159779,5051278,398854
129751,83743,104435
212429,1866251,71682
272857,280933,49942
126162,47368,76642
114642,22674,296615
273133,8009428,705861
152605,48014,54769
263485,11540284,802217
160352,3155734,352988
74271,84881,42137
241460,13210996,630211
58439,64253,33166
146146,266260,96112
135887,2293640,211672
152332,3758280,278514
200176,268303,77353
216897,274085,344225
202827,5305352,
152545,3082854,308409
227793,10327380,619341
275681,134613,187115
126283,29190,56557
176637,349340,64797
151583,3008014,220176
8378,101746,26142
182825,5294550,446791
176875,421051,9596
181569,97504,57948
172319,248953,50492
146774,71844,75293
188569,5656876,429236
72953,976026,16576
163821,33616,62507
169750,5843670,410988
7183,66449,42599
183615,3431806,287578
32126,120626,54380
131472,3506302,253376
174045,2417712,336890
204292,3823994,303616
96935,319901,45397
234550,9109072,749407
142782,27166,186227
81949,1403988,41556
255171,5828074,405266
220118,6797204,420635
189345,7999770,513789
161103,50531,3208
207852,4163264,363566
130728,79218,10581
189209,2421910,477207
89910,397692,57714
152334,1078927,100669
104736,2218003,146223
214348,105860,45459
210995,309675,149103
189615,1863441,270977
144796,46552,184120
139108,2835958,188509
275211,8089524,890750
124765,20198,95348
287511,19188852,944531
185361,275913,56753
286801,5635026,420808
125896,85303,39991
237372,6802400,484718
236735,13198676,748774
273101,223128,114619
223294,333074,80426
262435,4685968,348655
106594,2147048,137312
121275,104418,16191
6159,299458,13132
168096,412042,62504
120629,2512582,199291
143521,77060,143769
289501,114223,133341
242390,117957,69281
132975,1247658,139215
161976,5609302,391477
112290,1065073,85350
93782,1620933,96398
94419,260731,253808
276885,15838850,619803
112644,73839,108574
222619,10126136,709621
32862,63821,39225
204716,1942920,262827
53143,444628,24200
281918,14641542,803700
218135,4618800,339580
116698,33519,38460
27326,238936,15917
183577,36679,236933
196251,6686358,489891
282281,15826276,1009057
188189,5688932,424781
87702,24793,126516
128870,170783,265910
208615,8059170,140844
91904,319685,257608
248158,1509109,44186
6911,38661,31206
3548,51383,16347
136810,443334,58788
247482,2251481,87072
209491,484178,414031
123219,35612,51791
257409,107628,826376
156489,38753,92387
209933,91006,547678
271024,1598106,146328
116760,35788,209367
118181,41296,54718
189919,78109,180714
155515,32262,3938
26467,85404,7012
32497,113703,47002
286343,265242,260547
133279,3213062,232351
282477,18077672,974213
33193,59956,11799
156601,58631,53202
208765,10553910,626323
217206,12093878,690369
171651,93833,27916
235799,10037014,599281
127013,39317,29470
150550,199148,67339
2109,79367,6471
138608,478719,45939
261871,42052,61149
242616,74791,284143
151329,116990,110312
203615,7453418,506775
212935,100738,392417
159263,4168248,377200
172081,3194426,238869
139367,1810710,339709
127600,84887,27873
264714,9077876,582292
215333,10863978,592687
261313,13893970,784986
209911,115930,186714
241164,273457,269990
136774,3398066,296456
151705,1805526,360429
198813,5354160,418325
291286,6240470,464685
160277,2292625,139582
250602,44688,198980
390,59170,315
275463,20201450,975088
220228,3859138,526225
6814,87062,16969
273435,2404015,321214
197197,8236336,524348
145432,69366,129847
278274,6987468,499460
40,112749,34615
263413,281850,121966
188075,4270534,90512
154915,3704050,302528
268302,16088568,899405
291256,6821342,627195
32174,63035,22377
83912,1221208,55061
168758,4482858,355930
154037,66868,141010
262103,164393,40463
243604,13045890,785534
166617,106723,105829
55363,443680,4512
26350,73580,9652
166812,86273,136058
145410,91097,117144
52806,495596,37933
193805,6489100,458536
152988,451803,39217
59418,802948,13008
195553,7394636,487364
156379,1321861,72912
159,112688,20649
3437,101615,1496
4087,92655,57240
226230,9519642,623926
215121,9341628,573641
5471,89798,49370
132488,2404299,319389
83616,189041,392067
797,103207,78285
1328,99030,41848
131246,109042,214922
764,113280,22621
73919,77295,61864
123876,492460,13699
190589,495044,69625
49524,762121,2447
241654,92132,358075
233333,3408894,770428
241350,7583280,510458
116457,27726,195068
156210,374252,36799
208767,159509,39228
159171,75141,103765
59129,892899,9017
8582,104810,36947
196901,8068936,538161
2781,53363,26857
171089,90333,7234
227312,460749,22422
269952,11626108,852696
166161,3902600,303680
234175,296503,40196
156083,420225,239804
49183,417243,36215
130252,27429,148410
159059,3685586,385371
148420,3488056,302666
254114,161562,41981
179117,97553,61693
195413,7115500,541071
186817,6280810,475957
85203,21074,144792
212521,9018916,567629
202451,1998392,262693
3285,163978,1907
90535,74829,92751
209057,489278,428702
251318,35148,58527
253430,13836494,649233
233113,110212,131514
278496,1800684,189718
165155,5946232,417026
257999,9389916,656272
101142,481499,49519
179079,382308,311036
185337,5732482,435011
26492,86491,15301
262091,125761,232779
278262,264415,80944
6639,62467,11206
233825,327951,63844
106158,99436,66538
135591,476649,31983
211325,113361,58965
244414,2589076,250326
240814,4364860,325060
127252,2071582,318007
84799,69738,37618
211129,10975992,643938
228547,30229,246491
125355,75378,31919
145735,3922474,335872
201712,3446330,587928
186903,8259682,516341
176061,5918074,408624
8883,81031,35101
176899,89733,92982
270376,15553956,760517
1192,100332,31225
140060,52376,211937
117529,369610,135397
120522,61916,95562
3808,54749,24167
287633,14230388,747188
181805,46989,57217
84467,47085,48954
147010,2905772,193544
220912,8299896,518731
153244,1346954,372946
282757,24224066,1061197
5225,245574,1391
273127,15456878,783740
72393,1220198,22824
205150,15921,184821
69873,120882,10353
45756,51051,43240
167506,203708,189807
195149,7217214,532944
252926,756714,143527
27803,369702,1913
201542,32521,124892
4715,80402,39176
272579,2191747,517480
137747,156859,251544
127236,306456,57342
141092,60456,270463
47815,473024,14351
146682,2980626,324325
130916,104830,77701
279392,14857730,846433
243716,13879908,788544
149502,1674766,187006
132038,78895,142960
143739,73529,105529
194336,6069162,484355
211554,831848,37280
257991,110273,44829
246718,81387,84393
276005,11361714,750223
135444,1893195,85739
74337,46903,43333
277112,14814040,838330
185275,58191,9630
214898,8042292,505951
129984,62178,141229
137986,795403,23691
49205,433442,10093
32721,58947,13524
167996,5670394,396392
146652,132679,195456
289769,27372066,989593
233629,10365870,665429
201534,805419,319311
5864,83170,26325
278790,5711254,445754
170719,5798432,444490
127184,3090634,283330
200034,4241904,580522
243316,114115,41005
207782,104124,253949
164771,4769430,383256
185029,6644200,447332
187033,6333284,441542
216733,9356,38771
241898,12182440,737756
137628,91244,198466
137439,111539,345617
4114,93104,48149
290836,14772866,1042933
187751,5737536,411135
190341,6192878,424188
124330,293357,80306
97246,26197,33390
187189,4580044,517892
65518,89060,27244
191183,96681,61403
107912,382721,39516
116329,109514,169339
130668,74845,97559
94503,1657299,40161
286279,15282802,924120
40436,41928,43440
216497,1431342,384577
185595,159693,28766
93498,1848902,91010
161482,90950,387444
136479,820986,23377
158204,67901,379617
290970,3124680,82619
284071,2005365,625525
165237,4622108,414067
228399,9028856,550032
235809,126067,562398
142667,280241,43481
110350,3203290,256561
104294,60126,26158
156000,5091548,379291
27372,250798,31010
290079,6493238,443129
272365,5806814,844135
263817,1288385,287120
173725,77615,4049
165725,29365,126181
39876,34379,68013
163286,215992,44328
200520,8191502,483297
147404,5034276,367882
132402,3402110,290865
168156,2538222,264418
152179,2483208,255278
199628,110530,92706
187415,34613,26922
3571,220100,36234
117434,2793490,254194
5847,82970,25566
116469,110256,40661
248166,1090646,17627
88315,69120,47251
230815,6182720,598266
122216,31909,153163
78342,857275,27735
118516,77852,151026
166832,29231,203240
146433,2226301,89604
231327,46442,32089
245434,13341908,744948
227514,3295180,329181
8235,14429,22596
214162,290218,79463
81328,60223,114333
235221,58159,79758
288271,10773380,621759
76836,36947,17988
206721,7224496,471878
172601,5158522,413762
184839,114595,256536
280674,13298522,769802
166001,25893,133548
224202,10110614,652156
152926,1218341,202020
215851,86428,28828
280502,98198,220175
32914,319970,7342
242562,43320,111008
87804,122787,55759
121987,52870,87342
179469,3328050,296852
224563,3256812,298539
236339,6737644,516844
6930,368745,51707
238020,10633676,598440
132973,1542971,295554
114696,49322,43259
3125,172396,20024
158591,496226,110501
208737,6924650,522162
184279,5098712,394654
249912,9094914,562621
139777,2234536,190148
225838,934949,15939
4936,80716,3537
141880,3548962,298432
200914,5419742,390518
202619,2605280,166145
71285,1339268,36703
27526,294939,100973
146082,2290845,100783
192553,404977,214391
142975,4511566,361159
144432,2015315,81460
247982,1334109,309591
192041,5952238,474944
272135,8110652,520023
109487,816692,157336
148128,59778,113416
150880,238825,74921
198443,22506,162719
34299,60120,34012
226616,10011232,597613
6877,339071,21059
141154,2475846,246449
74547,65611,42586
208038,10548944,556901
