imdbId,tmdbId,title,original_title,original_language,release_date,release_year,has_release_date,adult,overview,tagline,genres,keywords,keywords_list,has_overview,has_tagline,has_keywords,cast_list,cast_weight,directors,writers,has_cast,has_directors,has_writers,production_companies,production_countries,spoken_languages,has_production_company,has_production_country,has_spoken_language,average_rating_tmdb,num_votes_tmdb,average_rating_imdb,num_votes_imdb,popularity,runtime,has_runtime,budget,revenue,has_budget,has_revenue,poster_url,backdrop_url,has_poster,has_backdrop
12019596,620846,Sigh,OF,ro,2019-08-22,2019,True,False,"A story of a grey man who is always sighing. Living in a smog-covered grey city, he keeps on sighing until he dries out and becomes nothing but skin and bones. But even in the darkest corners of the soul, there is light and colour.",,['animation'],short film,['short film'],True,False,True,[],[],['rare_director'],"['rare_writer', 'rare_writer']",False,True,True,['other_company'],['other_country'],['No Language'],True,True,True,,0,7.8,17,0.6,15,True,,,False,False,https://image.tmdb.org/t/p/w500/3s9XqRIrgkkCULyNruW9G5KXxVN.jpg,,True,False
3011934,264633,Don't Let Alberto Fall Into Temptation,Quiero ser fiel,es,2014-06-26,2014,True,False,"Albert marries the woman of his dreams, but he's about to lose her trying to discover the answer to why men cheat that will make him famous.",,['comedy'],unfaithful boyfriend,['unfaithful boyfriend'],True,False,True,"['rare_actor', 'Sandra Echeverria', 'Evelyna Rodriguez', 'Lizbeth Santos', 'Saul Lisazo', 'Emiliano Diez', 'Dulce Maria']","[0.1, 2.995732273553991, 2.0794415416798357, 1.791759469228055, 1.791759469228055, 1.791759469228055, 2.3978952727983707]",['Joe Menendez'],['rare_writer'],True,True,True,[],"['Mexico', 'Dominican Republic']",['Spanish'],False,True,True,6.6,4,5.3,166,1.765,90,True,,,False,False,https://image.tmdb.org/t/p/w500/i6rX9ufFEjMJ3UGdv8XkQND7qL5.jpg,https://image.tmdb.org/t/p/w500/4QMfSnVaLco3Jj9kzzQc2vPlp8F.jpg,True,True
2343365,155195,Diary of Beloved Wife: Devoted Wife,愛妻日記 ～重松清「愛妻日記」より～,ja,2006-09-23,2006,True,False,"Oda is a cowardly and boring man, his only redeeming feature being his diligence. He continues to live with his wife, Ayane, but they can't seem to produce children and are troubled as to whether their relationship will survive. One evening Oda returns home to find a pair of blue toy handcuffs hanging on the doorknocker. Using them, Oda humiliates Ayane. Although bewildered at first, Ayane begins to respond, and Oda becomes increasing excited as he sexually assaults her. In truth, the blue handcuffs were Ayane's contrivance. There was a time in the past when she used to reach climax...",,[],,[],True,False,True,"['rare_actor', 'Masahiro Toda']","[0.1, 3.2188758248682006]",['Toshiki Sato'],"['Kiyoshi Shigematsu', 'rare_writer']",True,True,True,['other_company'],['Japan'],['Japanese'],True,True,True,5.0,1,5.2,22,1.565,69,True,,,False,False,https://image.tmdb.org/t/p/w500/9q5diu1lUoIs9P1ZDUrXN4Uk87x.jpg,,True,False
6318848,438736,The Heretics,The Heretics,en,2017-11-01,2017,True,False,"A young girl is abducted by a man, who claims that a cult is hunting her. His goal is to protect her until sunrise but while restrained, the young girl falls deathly ill. While her friends and family search for her, the source of her illness becomes more and more apparent. She’s not sick…she’s changing.",,"['horror', 'fantasy']","cabin in the woods, demon, satanic ritual, bad dream, satanic cult, ritual suicide","['cabin in the woods', 'demon', 'satanic ritual', 'bad dream', 'satanic cult', 'ritual suicide']",True,False,True,"['Nina Kiri', 'Ry Barrett', 'Jorja Cadence', 'rare_actor', 'rare_actor', 'rare_actor', 'rare_actor', 'Colin Price', 'rare_actor', 'rare_actor']","[2.3978952727983707, 3.6109179126442243, 2.3978952727983707, 0.1, 0.1, 0.1, 0.1, 2.0794415416798357, 0.1, 0.1]",['Chad Archibald'],"['Jayme Laforest', 'Chad Archibald']",True,True,True,"['other_company', 'other_company']",['Canada'],"['English', 'German']",True,True,True,4.886,83,4.8,2235,4.23,87,True,,,False,False,https://image.tmdb.org/t/p/w500/37kE4oMeRbETfnsYfNh7WzmuyFc.jpg,https://image.tmdb.org/t/p/w500/o3R0l5j3yGqHfuLYwb3cCx7WpBG.jpg,True,True
473050,40707,Jimmy Timmy Power Hour 2: When Nerds Collide,Jimmy Timmy Power Hour 2: When Nerds Collide,en,2006-03-14,2006,True,False,"Cartoon worlds collide in this hourlong adventure starring whiz kid Jimmy Neutron and Timmy Turner from ""The Fairly OddParents."" When the boys duel over Cindy Vortex, it draws the attention of Jimmy's archenemy, Prof. Calamitous, who teams with Wanda and Cosmo, forcing Jimmy and Timmy to work together to save the world from the all-powerful villain.",,"['animation', 'adventure', 'comedy', 'tv movie', 'science fiction', 'fantasy']",,[],True,False,True,"['Debi Derryberry', 'Tara Strong', 'Rob Paulsen', 'Jeffrey Garcia', 'Carolyn Lawrence', 'Crystal Scales', 'Frank Welker', 'Susanne Blakeslee', 'Daran Norris', 'Carlos Alazraqui']","[3.9318256327243257, 4.7535901911063645, 4.890349128221754, 2.4849066497880004, 3.2188758248682006, 2.4849066497880004, 5.442417710521793, 2.833213344056216, 3.1354942159291497, 4.174387269895637]","['Keith Alcorn', 'Mike Gasaway', 'Butch Hartman', 'Ken Bruce', 'Gary Conrad']","['Rico Hill', 'Gene Grillo', 'Steve Marmel', 'Jed Spingarn', 'Jack C. Thomas', 'John A. Davis', 'Butch Hartman']",True,True,True,"['other_company', 'other_company', 'other_company', 'Nickelodeon Animation Studio', 'Nickelodeon Productions']",['United States of America'],['English'],True,True,True,6.482,56,6.6,1093,3.32,50,True,,,False,False,https://image.tmdb.org/t/p/w500/f131UejUYxrRmZ1LeitAYihNdvW.jpg,https://image.tmdb.org/t/p/w500/vIrVhO71DE9MGVWl4nicot03lEi.jpg,True,True
129294,267236,Schoeller Boarding House,Pension Schöller,de,1930-10-20,1930,True,False,"Adaptation of a popular comedy: When the country uncle he has been bilking comes to town to visit, a young student takes him to a boarding house full of exaggerated eccentric characters.",,['comedy'],,[],True,False,True,"['Jakob Tiedtke', 'Josefine Dora', 'Truus Van Aalten', 'Viktor De Kowa', 'Paul Heidemann', 'Kurt Vespermann', 'Trude Berliner', 'Paul Henckels', 'Elga Brink', 'Else Reval']","[3.8501476017100584, 3.6109179126442243, 2.302585092994046, 4.02535169073515, 3.1780538303479458, 3.912023005428146, 2.302585092994046, 4.867534450455582, 2.302585092994046, 3.5553480614894135]",['Georg Jacoby'],"['Wilhelm Jacoby', 'Carl Laufs', 'Walter Schlee', 'Walter Wassermann']",True,True,True,['other_company'],['Germany'],['German'],True,True,True,,0,7.4,11,0.6,105,True,,,False,False,https://image.tmdb.org/t/p/w500/dfM1YaMj8079RJUC4DLXe1NRBwP.jpg,,True,False
3203338,669128,Kula'da Üç Gün,Kula'da Üç Gün,tr,1983-10-01,1983,True,False,,,['documentary'],,[],False,False,True,[],[],['Suha Arin'],"['rare_writer', 'rare_writer', 'rare_writer']",False,True,True,[],['Turkey'],['Turkish'],False,True,True,,0,7.0,26,0.6,,False,,,False,False,https://image.tmdb.org/t/p/w500/9WRKPDtohmKr6HxT0UQIwchgWUs.jpg,,True,False
263814,350812,Ten Women,On Kadın,tr,1987-07-22,1987,True,False,The story of nine independent women from various parts of society who committed various crimes.,,['drama'],,[],True,False,True,"['Turkan Soray', 'Erdal Ozyagclar', 'Bilal Inci', 'Hale Aknl', 'Gulsen Tuncer', 'Yavuzer Cetinkaya', 'Asuman Arsan', 'rare_actor', 'Ali Catalbas', 'Aliye Uzunatagan']","[5.247024072160486, 3.367295829986474, 3.912023005428146, 2.70805020110221, 2.772588722239781, 3.044522437723423, 3.6109179126442243, 0.1, 2.70805020110221, 2.302585092994046]",['Serif Goren'],['Huseyin Kuzu'],True,True,True,[],['Turkey'],['Turkish'],False,True,True,,0,6.3,189,0.84,98,True,,,False,False,https://image.tmdb.org/t/p/w500/8oFq5CCBMKAFXyvzlOfV5obM5vc.jpg,https://image.tmdb.org/t/p/w500/dG6FPHU7yH7CnFkbXQGy0rnztb2.jpg,True,True
846787,243059,Questi fantasmi,Questi fantasmi,it,1962-01-29,1962,True,False,,,['comedy'],theater play,['theater play'],False,False,True,"['Eduardo De Filippo', ""Ugo D'Alessio"", 'Erno Crisa', 'rare_actor', 'Maria Frau', 'rare_actor', 'Renato Rascel', 'Franca Valeri', 'rare_actor']","[4.0943445622221, 2.9444389791664403, 3.58351893845611, 0.1, 2.5649493574615367, 0.1, 3.6888794541139363, 3.6375861597263857, 0.1]",['Eduardo De Filippo'],['Eduardo De Filippo'],True,True,True,[],['Italy'],['Italian'],False,True,True,8.2,4,7.8,70,0.946,,False,,,False,False,https://image.tmdb.org/t/p/w500/mRJDJSbTkyxVYExcKgjhTHEYTfg.jpg,,True,False
2040541,299976,The Famous Joe Project,The Famous Joe Project,en,2012-01-01,2012,True,False,"Joe, in the midst of dropping out of college and coming out as gay, decides to record the everyday activities of his life on a handheld mini-video and post the clips to the internet. Soon after he begins this experiment, Joe meets Jesus, a narcissistic hustler drawn to the idea of constantly being on camera.",,[],,[],True,False,True,"['Joey Capone', 'Ary Katz', 'rare_actor', 'Pollyanna Mcintosh', 'Robin Riker', 'rare_actor', 'Bill Oberst Jr.', 'Dawna Lee Heising', 'rare_actor']","[2.0794415416798357, 2.0794415416798357, 0.1, 3.1354942159291497, 3.044522437723423, 0.1, 4.418840607796598, 3.828641396489095, 0.1]",['Eli Rarey'],['rare_writer'],True,True,True,[],['United States of America'],['English'],False,True,True,2.0,1,5.7,41,0.736,97,True,,,False,False,https://image.tmdb.org/t/p/w500/4cQhw2J58AX6anx4W55XdKhNb6G.jpg,,True,False
2246758,353887,Real Man's Film,Muški film,hr,2012-07-12,2012,True,False,"In the Balkans, every generation has its war. Sons are continuing fights started by their fathers. There are rifles and pistols in every hand. Concentration of arms has reached a critical point. Even the smallest incident would be disastrous to this fragile peace. Watching children playing with toy guns makes you wonder: what are we leaving to the next generation?",,"['war', 'documentary']",balkans,['balkans'],True,False,True,[],[],['Nebojsa Slijepcevic'],['Nebojsa Slijepcevic'],False,True,True,['other_company'],['Croatia'],['Croatian'],True,True,True,,0,6.7,40,0.6,12,True,,,False,False,,,False,False
8797064,555627,National Theatre Live: Allelujah!,National Theatre Live: Allelujah!,en,2018-11-01,2018,True,False,"Filmed live at London’s Bridge Theatre during its limited run. The Beth, an old fashioned cradle-to-grave hospital serving a town in Yorkshire, is threatened with closure as part of an efficiency drive. A documentary crew, eager to capture its fight for survival, follows the daily struggle to find beds on the Dusty Springfield Geriatric Ward, and the triumphs of the old people’s choir.",,['drama'],filmed theater,['filmed theater'],True,False,True,"['Sacha Dhawan', 'Samuel Barnett', 'Deborah Findlay', 'Julia Foster', 'rare_actor', 'Jacqueline Chan', 'rare_actor', 'Peter Forbes', 'rare_actor', 'rare_actor']","[2.5649493574615367, 2.302585092994046, 3.332204510175204, 3.091042453358316, 0.1, 2.1972245773362196, 0.1, 1.791759469228055, 0.1, 0.1]","['Nicholas Hytner', 'Tim Van Someren']",['Alan Bennett'],True,True,True,[],['United Kingdom'],['English'],False,True,True,,0,7.5,62,0.902,170,True,,,False,False,https://image.tmdb.org/t/p/w500/3OMaA4mSzrW2ceQ9hPq5KnI0YTU.jpg,https://image.tmdb.org/t/p/w500/vBiqSdNzMioS73MLU7k581GxgdY.jpg,True,True
10325740,624827,Toomas Beneath the Valley of the Wild Wolves,Toomas teispool metsikute huntide orgu,et,2019-09-08,2019,True,False,"In this decidedly cheeky and deliriously fun animation, a decent, hard-working wolf must rely on his physical gifts in order to make ends meet for the sake of his family.",,['animation'],short film,['short film'],True,False,True,"['Leon Lucev', 'Lee Delong']","[3.828641396489095, 1.9459101490553132]","['Chintis Lundgren', 'rare_director']",[],True,True,False,"['other_company', 'other_company', 'Miyu Productions']","['Croatia', 'Estonia', 'France']","['English', 'French']",True,True,True,6.0,1,6.7,321,0.6,18,True,,,False,False,https://image.tmdb.org/t/p/w500/gJ6z4mHUs5FvV0aHeuqdxzEUe5C.jpg,https://image.tmdb.org/t/p/w500/WeoNblMt6teqZXYtGhV8kwDOWJ.jpg,True,True
70463,11946,Nya hyss av Emil i Lönneberga,Nya hyss av Emil i Lönneberga,sv,1972-10-21,1972,True,False,"Emil's reputation for being a troublemaker makes the Svensson family's neighbours take up a collection for sending the boy off to America. But even if he among other unfortunate mishaps causes his father to get stuck in the outhouse window and get bitten by crawfish, all is forgotten when he skillfully wins the family a free horse. And when Alfred the farmhand gets seriously ill, Emil puts his own life on the line, venturing into a snow storm to get his best friend to a doctor before it is too late.",,"['comedy', 'family']","based on novel or book, horse, shenanigan, based on children's book, crawfish, villager","['based on novel or book', 'horse', 'shenanigan', ""based on children's book"", 'crawfish', 'villager']",True,False,True,"['Jan Ohlsson', 'rare_actor', 'Allan Edwall', 'Emy Storm', 'Bjorn Gustafson', 'Maud Hansson', 'Carsta Lock', 'Hannelore Schroth', 'Georg Arlin', 'Bertil Norstrom']","[1.9459101490553132, 0.1, 4.0943445622221, 2.4849066497880004, 3.912023005428146, 2.3978952727983707, 4.1588830833596715, 3.8918202981106265, 3.044522437723423, 3.091042453358316]",['Olle Hellbom'],['Astrid Lindgren'],True,True,True,['SF Studios'],['Sweden'],['Swedish'],True,True,True,6.839,56,7.3,2875,4.65,91,True,,,False,False,https://image.tmdb.org/t/p/w500/2QRvDHBNHQ1yR4D7gkFhrzCTAHm.jpg,https://image.tmdb.org/t/p/w500/85G8sdp0XiRReaNEWR6hubG6BBR.jpg,True,True
404771,480862,The Wedding,Aouré,fr,1962-10-12,1962,True,False,This hybrid documentary chronicles the life of a young married Zharma(ethnic Muslim) couple living in the Niger River Valley.,,['documentary'],,[],True,False,True,"['rare_actor', 'rare_actor', 'rare_actor']","[0.1, 0.1, 0.1]",['Moustapha Alassane'],[],True,True,False,[],['other_country'],['French'],False,True,True,,0,6.1,10,0.6,30,True,,,False,False,https://image.tmdb.org/t/p/w500/iVCkYb9plTBrmEiT4K92Q1cMnO3.jpg,,True,False
7783776,495312,2 Countries,2 Countries,te,2017-12-29,2017,True,False,"Ullaas is a cunning guy who can go to any extent for money. One fine day, he cheats a priest and redirects an NRI match which is supposed to go to a known person in his village. He manages everything and finally ties the knot with Laya. The twist in the tale arises when Ullaas comes to know that the NRI girl he married is a complete alcoholic. Rest of the story is as to how Sunil manages to get his problematic wife back on track.",,[],,[],True,False,True,"['Sunil Varma', 'rare_actor', 'Prudhviraj', 'Naresh', 'Srinivasa Reddy', 'Sanjjanaa Galrani', 'Sithara', 'Shiju', 'Srinivasa Reddy', 'Raja Ravindra']","[5.0106352940962555, 0.1, 4.356708826689592, 4.442651256490317, 3.8918202981106265, 3.044522437723423, 3.9512437185814275, 2.8903717578961645, 3.8918202981106265, 3.9318256327243257]",['Nimmala Shankar'],['Sreedhar Seepana'],True,True,True,[],[],['Telugu'],False,False,True,,0,5.8,53,0.928,159,True,,,False,False,https://image.tmdb.org/t/p/w500/5TKSYyUgzVaWJsSv8bsJgLd7kT7.jpg,https://image.tmdb.org/t/p/w500/7yEHxj3kqpnzIgmW22VmQFEX3Mg.jpg,True,True
3297780,292187,Prayers for Refuseniks,Prières pour refuzniks,fr,2004-01-01,2004,True,False,Jean-Luc Godard addresses two filmic letters to young Israeli soldiers who were sentenced after refusing to intervene in the occupied territories.,,"['documentary', 'drama']",,[],True,False,True,[],[],['Jean-Luc Godard'],['Jean-Luc Godard'],False,True,True,['other_company'],['France'],['French'],True,True,True,7.4,5,6.0,60,0.6,10,True,,,False,False,https://image.tmdb.org/t/p/w500/a0USV4jzrpQ0kwl7XAcAD3ZoyXR.jpg,,True,False
1308996,607422,Tranny McGuyver,Tranny McGuyver,en,2008-07-16,2008,True,False,"Our All-Star cast includes LGBT favorites & mainstream primetimers. Willam Belli of nip/tuck, & Another Gay Sequel, Lindsay Hollister & Marshall Cook comprise our bumbling cops. Reno 911's Cathy Shim, Noah's Arc titular Darryl Stephens, Logo's Bachelorette Calpernia Addams, celesbian fave Jill Bennett, & Deal or No Deal's #25 Hayley Marie Norman all add to the comedy with a cameo by Criminal Minds' Kirsten Vangsness.",,['comedy'],,[],True,False,True,"['Willam Belli', 'Lindsay Hollister', 'rare_actor', 'Darryl Stephens', 'Jill Bennett', 'Cathy Shim', 'Hayley Marie Norman', 'Miss Coco Peru', 'Kirsten Vangsness', 'Louis Iacoviello']","[3.091042453358316, 2.0794415416798357, 0.1, 2.639057329615259, 3.4657359027997265, 2.302585092994046, 2.4849066497880004, 2.0794415416798357, 2.1972245773362196, 1.791759469228055]",['Vaughn Verdi'],['rare_writer'],True,True,True,[],['United States of America'],['English'],False,True,True,,0,4.5,81,0.6,16,True,,,False,False,https://image.tmdb.org/t/p/w500/bAIEa6gnNVzm8WgNCTbMKhRmhZ5.jpg,,True,False
1327720,295989,Fedz,Fedz,en,2013-03-13,2013,True,False,"In London, just a few years from now, the government have enforced a curfew - no civilians on the streets after dark. A terrorist group have threatened to release a killer virus. Time is running out for the FEDZ.",,['thriller'],,[],True,False,True,"['Ashley Walters', 'rare_actor', 'Michael Jai White', 'Adrian Bouchet', 'Dexter Fletcher', 'Katia Winter', 'Joseph Marcell', 'Wil Johnson', 'Richie Campbell', 'rare_actor']","[3.295836866004329, 0.1, 4.290459441148391, 3.091042453358316, 3.8066624897703196, 2.995732273553991, 2.4849066497880004, 2.5649493574615367, 2.8903717578961645, 0.1]",['Q'],['rare_writer'],True,True,True,[],[],['English'],False,False,True,,0,6.4,118,1.4,89,True,,,False,False,https://image.tmdb.org/t/p/w500/axS7asqEiHQ7CRazM4qJr9uXkQf.jpg,,True,False
210275,627255,Sesso allo specchio,Sesso allo specchio,it,1981-08-30,1981,True,True,"The film starts with a notary reading the last will and testament of Antoine, his old friend, to the family. The son, Julien, will inherit the fortune once he will be 25, in the mean time he will depend of a tutor. But which of the 2 aunts will be the tutor, Thérèse or Julie, the mother of Lily ? Julien is free to make his choice, the 3 women will help him, using their sex-appeal and much more to choice the best one, he finally will go for the 3 together.",,[],,[],True,False,True,"['Marina Hedman', 'rare_actor', 'rare_actor', 'Giuliano Rosati', 'Paolo Gramignano']","[4.07753744390572, 0.1, 0.1, 2.4849066497880004, 2.995732273553991]",['Luca Damiano'],[],True,True,False,[],['Italy'],"['French', 'Italian']",False,True,True,10.0,1,5.7,23,0.6,86,True,,,False,False,https://image.tmdb.org/t/p/w500/zZ6RWrdvZMSXJG7NYW0b2Yaje5Y.jpg,,True,False
384124,427186,Die Geliebte,Die Geliebte,de,1927-02-10,1927,True,False,a silent movie by Robert Wiene,,['drama'],,[],True,False,True,"['rare_actor', 'Harry Liedtke', 'Eugen Burg', 'Hedwig Pauly-Winterstein', 'Hans Junkermann', 'Adele Sandrock', 'Paul Heidemann', 'Olga Engl', 'Karl Platen']","[0.1, 3.5553480614894135, 2.70805020110221, 2.0794415416798357, 3.912023005428146, 4.04305126783455, 3.1780538303479458, 2.8903717578961645, 3.6888794541139363]",['Robert Wiene'],"['Sandor Brody', 'Leo Birinsky']",True,True,True,['other_company'],['Austria'],['No Language'],True,True,True,,0,4.0,13,1.454,,False,,,False,False,,,False,False
31113776,1286068,Onde as Ondas Quebram,Onde as Ondas Quebram,pt,2024-03-11,2024,True,False,,,['documentary'],,[],False,False,True,"['rare_actor', 'rare_actor', 'rare_actor']","[0.1, 0.1, 0.1]",['rare_director'],"['rare_writer', 'rare_writer']",True,True,True,[],['Brazil'],[],False,True,False,,0,9.6,18,0.846,,False,,,False,False,https://image.tmdb.org/t/p/w500/erzVriNPZ2lhvyqqoeiIhiybevD.jpg,https://image.tmdb.org/t/p/w500/r9WZuAGq04K5U9zfBEilj5zCrvH.jpg,True,True
245961,210055,Iddaru Mitrulu,Iddaru Mitrulu,te,1999-04-30,1999,True,False,"Vijay (Chiranjeevi) and Sakshi Sivanand are best friends. They share their thoughts, happiness and pain with each other. One day she finds love in a photographer (Suresh) and marries him, while Vijay plays a lover boy and marries Ramya Krishna. However, Sakshi's happiness ends when she finds out that her husband is two-timing her. Vijay consoles her but his wife is unhappy that he spends so much time with her and gives him an ultimatum. He chooses his friend and takes care of her and her unborn child and later reunites her with her husband.",,['drama'],,[],True,False,True,"['Chiranjeevi', 'Ramya Krishnan', 'Sakshi Shivananda', 'Suresh', 'Sudhakar', 'Chandramohan']","[4.59511985013459, 4.68213122712422, 2.772588722239781, 4.02535169073515, 3.8501476017100584, 4.727387818712341]",['K. Raghavendra Rao'],"['Bhupati Raja', 'Diwakar Babu']",True,True,True,[],[],['Telugu'],False,False,True,4.0,1,5.2,251,1.381,142,True,,,False,False,https://image.tmdb.org/t/p/w500/fhtyuBgLlvQT4jhqGNEYEXt9DR2.jpg,,True,False
30069369,1217174,The Masterpiece,The Masterpiece,en,,,False,False,"Leo and Diana, a wealthy couple, meet Salif and Yousef, two scrap dealers, at a recycle center. Offering them more junk, Diana invites them to their mansion, but the immigrants actually might be the ones with something she wants.",,[],"barcelona, spain, class differences, wealthy couple, short film","['barcelona', 'spain', 'class differences', 'wealthy couple', 'short film']",True,False,True,"['Daniel Grao', 'Melina Matthews', 'Babou Cham', 'rare_actor', 'rare_actor']","[3.295836866004329, 2.833213344056216, 2.302585092994046, 0.1, 0.1]",['Alex Lora'],"['Alfonso Amador', 'Lluis Quilez']",True,True,True,[],[],[],False,False,False,,0,7.1,290,0.0,20,True,,,False,False,,,False,False
11373994,653314,Mijn seks is stuk,Mijn seks is stuk,nl,2019-12-04,2019,True,False,Lize Korpershoek investigates why her desire for sex within her relationships always disappears after the first infatuation. Is love sustainable without sex? And why do we find sex so important?,,['documentary'],,[],True,False,True,[],[],"['rare_director', 'Willem Timmers']",[],False,True,False,['VPRO'],['Netherlands'],['Dutch'],True,True,True,6.0,1,7.2,179,0.6,30,True,,,False,False,https://image.tmdb.org/t/p/w500/ovE5eySfJaFqgLghYmgcM41fnZR.jpg,,True,False
5687596,560482,Swimmer,Nadadora,es,2018-11-05,2018,True,False,"A lonesome public pool employee with a monotonous life falls in love with a girl who frequently comes to swim there, he starts to project in his mind an illusory relationship with her and the hope she can change his dark life.",,['drama'],,[],True,False,True,"['Daniel Antivilo', 'rare_actor', 'rare_actor', 'rare_actor', 'Edgardo Bruna', 'rare_actor']","[3.4011973816621555, 0.1, 0.1, 0.1, 2.1972245773362196, 0.1]",['rare_director'],[],True,True,False,[],['Chile'],['Spanish'],False,True,True,,0,5.8,6,0.6,24,True,,,False,False,https://image.tmdb.org/t/p/w500/ppsohxEFnNwoLEzMf8wRRBKzoVX.jpg,,True,False
4131756,633742,Goddess of the Fireflies,La déesse des mouches à feu,fr,2020-09-25,2020,True,False,Catherine is a teenager going through adolescence just as her parents are getting a divorce. Her social life is no better as bullies and boys add to the pressure of growing up in the chaotic '90s.,,['drama'],"parent child relationship, relationship problems, coming of age, teenage girl, divorce, boyfriend girlfriend relationship, interpersonal relationships, boy girl relationship","['parent child relationship', 'relationship problems', 'coming of age', 'teenage girl', 'divorce', 'boyfriend girlfriend relationship', 'interpersonal relationships', 'boy girl relationship']",True,False,True,"['rare_actor', ""Normand D'Amour"", 'Caroline Neron', 'rare_actor', 'rare_actor', 'rare_actor', 'Marine Johnson', 'Antoine Desrochers', 'rare_actor', 'rare_actor']","[0.1, 3.2188758248682006, 2.4849066497880004, 0.1, 0.1, 0.1, 2.0794415416798357, 2.833213344056216, 0.1, 0.1]",['Anais Barbeau-Lavalette'],"['rare_writer', 'Catherine Leger', 'rare_writer']",True,True,True,['other_company'],['Canada'],['French'],True,True,True,5.9,9,6.6,656,3.832,105,True,,,False,False,https://image.tmdb.org/t/p/w500/5HBRj2PjVG13y1TdZLs3mfaPnpD.jpg,https://image.tmdb.org/t/p/w500/laYbmOMndl12ssYv6EDnYE86fQb.jpg,True,True
3202886,639359,Bad Seed,Bad Seed,en,2013-08-10,2013,True,True,"Guaranteed to fuck with your head, Bad Seed is the first full collaboration between infamous Treasure Island Media founder Paul Morris and his young protege, Pony Hunter. Reflecting the sexual depravity of both partners, Bad Seed captures raw man breeding in a style that is true to the heritage of Treasure Island Media. Bad Seed delivers eleven hand picked scenes — you'll want to watch on repeat! From first time breedings, deep seeded double penetrations, gang bangs and overused bottom whores dripping with cum, Bad Seed is a must have for every Treasure Island Media fan.",Bad Seed will fuck with your head,[],,[],True,True,True,"['rare_actor', 'rare_actor', 'rare_actor', 'rare_actor', 'Brad Mcguire', 'rare_actor', 'Jerry Stearns', 'rare_actor', 'rare_actor', 'rare_actor']","[0.1, 0.1, 0.1, 0.1, 2.639057329615259, 0.1, 1.791759469228055, 0.1, 0.1, 0.1]","['rare_director', 'Paul Morris']",[],True,True,False,['other_company'],['United States of America'],['English'],True,True,True,8.5,2,9.4,5,0.6,158,True,,,False,False,https://image.tmdb.org/t/p/w500/2nDK983jfZ0HkbFW5UR4sMGiLxB.jpg,https://image.tmdb.org/t/p/w500/hCknfEAMgIy7ogF7duMmSm7oapA.jpg,True,True
4551756,515400,Fragmentos de Lucía,Fragmentos de Lucía,es,2016-05-26,2016,True,False,A young woman receives a letter from the biological mother she has never met. She sets off to Valparaíso to find her.,,['drama'],,[],True,False,True,"['Javiera Diaz De Valdes', 'Alejandro Sieveking', 'Pablo Schwarz', 'rare_actor', 'rare_actor', 'rare_actor', 'rare_actor', 'rare_actor', 'rare_actor', 'rare_actor']","[2.4849066497880004, 2.4849066497880004, 2.1972245773362196, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",['Jorge Yacoman'],['rare_writer'],True,True,True,['other_company'],['Chile'],['Spanish'],True,True,True,,0,8.2,97,0.6,89,True,,,False,False,https://image.tmdb.org/t/p/w500/xsdBvstK9DgfdUhG73hFDhofXU5.jpg,https://image.tmdb.org/t/p/w500/cIDqyvMXejh56QfChjPZMsGld0S.jpg,True,True
47530,149261,The Stratford Adventure,The Stratford Adventure,en,1954-08-02,1954,True,False,"This short film depicts how a small Canadian city, bearing the name of Stratford and by a river Avon, created its own renowned Shakespearean theatre. The film tells how the idea grew, how a famous British director, international stars and Canadian talent were recruited, and how the Stratford Shakespearean Festival finally became a triumphant reality.",,['documentary'],short film,['short film'],True,False,True,"['rare_actor', 'Michael Bates', 'Lloyd Bochner', 'Douglas Campbell', 'Robert Christie', 'Alec Guinness', 'rare_actor', 'rare_actor', 'Douglas Rain', 'Irene Worth']","[0.1, 2.995732273553991, 4.0943445622221, 2.0794415416798357, 2.0794415416798357, 4.2626798770413155, 0.1, 0.1, 2.3978952727983707, 2.995732273553991]",['Morten Parker'],['rare_writer'],True,True,True,['ONF | NFB'],['Canada'],['English'],True,True,True,5.5,2,6.2,93,1.558,40,True,,,False,False,https://image.tmdb.org/t/p/w500/uyriM0dwuygABPlF6R2pdlAvlTa.jpg,,True,False
71497,163937,Film About a Woman Who…,Film About a Woman Who…,en,1974-12-11,1974,True,False,Rainer’s landmark film is a meditation on ambivalence that plays with cliché and the conventions of soap opera while telling the story of a woman whose sexual dissatisfaction masks an enormous anger.,,['drama'],woman director,['woman director'],True,False,True,"['rare_actor', 'rare_actor', 'John Erdman', 'rare_actor', 'rare_actor', 'rare_actor', 'rare_actor', 'rare_actor']","[0.1, 0.1, 2.3978952727983707, 0.1, 0.1, 0.1, 0.1, 0.1]",['Yvonne Rainer'],['Yvonne Rainer'],True,True,True,[],['United States of America'],['English'],False,True,True,5.571,7,6.3,171,1.22,90,True,,,False,False,https://image.tmdb.org/t/p/w500/8uveirDQZinlKNEe1NADEwrscwO.jpg,,True,False
